ID,SMILES,Dockingscore
ZINC000052980864,Fc1c(C(=O)N(CCCC(=O)[O-])C)cc(C)cc1,-6.2796297
ZINC000238197997,O=C([O-])CC1OCCN(C(=O)c2c(-c3sccc3)ocn2)C1,-6.2796011
ZINC000098002438,O=C([O-])C=Cc1ccc(OCc2nc(C)sc2)cc1,-6.2795858
ZINC000299753912,O=C([O-])CCN(C(=O)c1n[nH]c(CC)c1)C1CCOCC1,-6.2795768
ZINC000047256299,O=C(Nc1ccc(CC)cc1)Cn1c(C(C)(C)C)nnn1,-6.2795401
ZINC000095635342,O=C(OC(C)(C)C)NC1C[NH+](C(C(=O)[O-])c2ccc(C)cc2)CC1,-6.2795014
ZINC000002554708,Fc1ccc(N2C(=O)C(=CNCCCCCCC)C(=O)NC2=O)cc1,-6.2794533
ZINC000008418969,O=C([O-])CCNC(=O)CC1C(=O)N=C(Nc2ccc(O)cc2)S1,-6.2794437
ZINC000096096413,O=C(NCC(O)c1c2c(n(C)c1)cccc2)C=1C(=O)N(C)C=CC=1,-6.2794275
ZINC000263217379,O=C(Cn1ncc2c1cccc2)N1C(C)CCC(C(=O)[O-])C1,-6.2794151
ZINC000071922356,S(=O)(=O)(CCn1nc(Nc2nc(N)c([N+](=O)[O-])cn2)cc1)CC,-6.2794104
ZINC000032978558,O=C(Nc1cc(-n2nnnc2)ccc1)c1cc2nccnc2cc1,-6.2793989
ZINC000013309348,S(=O)(=O)(NC(C)c1c(OC)cccc1)c1scc(C(=O)[O-])c1,-6.279386
ZINC000216634443,Fc1cc(C2=NC(=O)C(CCC(=O)[O-])=CN2)ccc1,-6.2793589
ZINC000004498016,S=C1N(C(C(=O)[O-])C)C(=O)C(=CNc2ccccc2)S1,-6.279357
ZINC000003255914,O(Cc1c(C)cccc1)c1ccc(CN=Nc2scc(O)n2)cc1,-6.2793388
ZINC000299745462,O=C(CCc1c2c([nH]c1)cccc2)N1CC(C(=O)[O-])OCC1,-6.2793264
ZINC000004316849,O=C([O-])C(Nc1ncnc2sc3c(c12)CCC3)CC(C)C,-6.2793202
ZINC000000073719,S(=O)([O-])(=Nc1cc(C(=O)[O-])c(O)cc1)c1ccc(F)cc1,-6.2793164
ZINC000000437399,O=C1N(c2cc(C)c(C)cc2)N=C(O)C1=Cc1ccc(N(C)C)cc1,-6.2793136
ZINC000032534804,O=C1N(Cc2nnn[n-]2)C=Nc2c1sc(-c1ccccc1)c2,-6.2792993
ZINC000002511973,Fc1c(C(NC(=O)OCc2ccccc2)CC(=O)[O-])cccc1,-6.2792096
ZINC000096223166,O=C(OC)c1c(C)sc(NC(=O)c2cc3c(n(C)cc3)cc2)n1,-6.279191
ZINC000022205803,O=C([O-])C1CN(C(Cc2c3c([nH]c2)cccc3)C)C(=O)C1,-6.2791271
ZINC000097036555,O=C([O-])CC(NC(=O)c1n(C)ncc1)c1c(C)cccc1,-6.27912
ZINC000124237708,Clc1c(F)ccc(C(=O)N(CC(C)c2nnn[n-]2)C)c1,-6.2790837
ZINC000102243578,O=C([O-])C1=Nc2n(C(c3ccc(N(CC)CC)cc3)C1)ncn2,-6.2790627
ZINC000097017794,O=C(NCCn1cccc1)CCc1ccc(C(=O)[O-])cc1,-6.2790556
ZINC000103713566,O=C(OCC)CC=1C(=O)n2nc(c(C)c2NC=1C)-c1ccc(C)cc1,-6.2790499
ZINC000045796208,Clc1cc2C(=O)N(CC(=O)[O-])CCOc2cc1,-6.2790127
ZINC000030822757,S(C(C(=O)[O-])c1ccccc1)C=1n2ncnc2N=C(C)C=1,-6.2790017
ZINC000001576221,O=C(OC(C)(C)C)N(C=O)C(C(=O)[O-])Cc1c2c([nH]c1)cccc2,-6.2789893
ZINC000095363723,Fc1c(C(C(=O)[O-])N2CC[NH+](C)CCC2)c(OC(C)C)ccc1,-6.2789702
ZINC000257329106,O=C([O-])c1c(-c2oc(CNc3nccnc3)cc2)cccc1,-6.278934
ZINC000097039287,O=C(NC1CC(C(=O)[O-])CC1)CCn1c2c(cc1)cccc2,-6.2789307
ZINC000003205566,O=C(OCC)c1nc(NC(=O)c2cc(OC)c(OC)cc2)sc1,-6.2789264
ZINC000096479523,Fc1cc(-n2nc(C(=O)N3CC(C(=O)[O-])CCC3)cc2)ccc1,-6.2789249
ZINC000040478884,S(=O)(=O)(Cc1oc(C(=O)[O-])cc1)c1c(C)cc(C)c(C)c1,-6.2789135
ZINC000534656633,O=C([O-])CNc1ncc(C[NH+]2C(CC)CCC2)cn1,-6.2789011
ZINC000170045176,Brc1occ(C(=O)NCc2cc(C(=O)[O-])ccc2)c1,-6.2788892
ZINC000408593677,Clc1ccc(-n2c(C=C3C(=O)N(CC(=O)[O-])C(=O)N3)ccc2)cc1,-6.2788739
ZINC000072479251,Fc1cc(OC2(C(=O)[O-])CC[NH+](Cc3nc(C)ccc3)CC2)ccc1,-6.2788706
ZINC000583652226,O=C([O-])c1cn(C2CN(C(=O)c3occc3)CCC2)nc1,-6.278861
ZINC000095509881,O=C([O-])c1nc(N2CCC(Oc3cc(C)ccc3)CC2)ccc1,-6.2788582
ZINC000263073611,Clc1c(Cn2ncc(C(=O)N3CC(C(=O)[O-])OCC3)c2)cccc1,-6.2788396
ZINC000096164040,Fc1cc(CN2CC3(C(=O)[O-])C(C[NH+](CCOC)C3)C2)ccc1,-6.2788286
ZINC000426497046,O=C(NC1(C(=O)[O-])CCC1)CCn1c(CO)nc2c1cccc2,-6.2788205
ZINC000238081947,Fc1ccc(-c2oc(CN3CC(C(=O)[O-])CCC3)nc2)cc1,-6.27877
ZINC000006492346,S(CC(=O)[O-])c1[nH]c(-c2c(OC)cccc2)nn1,-6.2787571
ZINC000009069861,Fc1ccc(N2C(=O)OC(CNC(=O)CC3CCCC3)C2)cc1,-6.2787495
ZINC000237110126,S(=O)(=O)(NC1CC[NH+](C)CC1)c1c(C)c(C)cc(C(=O)[O-])c1,-6.2787313
ZINC000004027679,O=[N+]([O-])c1ccc(OC2C(O)C(O)C(O)C(C(=O)[O-])O2)cc1,-6.2787275
ZINC000002388689,S(CC(=O)[O-])c1oc(COc2ccc(C)cc2)nn1,-6.2787251
ZINC000097109109,O=C(Nc1c(C(=O)[O-])cc(C)cc1)CCc1c(C)nn(C)c1,-6.2787113
ZINC000004894102,O=[N+]([O-])c1c(NC(=O)C2C(C(=O)[O-])CC=CC2)ccc(OCC)c1,-6.2786965
ZINC000072422308,O=C([O-])CCc1nn2c(c1)C[NH+](CC=CC)CCC2,-6.2786951
ZINC000072328120,S(CC(=O)[O-])c1n(CC(C)C)c(-c2occc2)nn1,-6.2786827
ZINC000066354385,O=C(OC(C)(C)C)NC1C[NH+](C(C(=O)[O-])c2ccncc2)C1,-6.2786732
ZINC000039299691,O=C([O-])C(=O)CC(=O)c1c(C)cc(-c2ccccc2)s1,-6.2786565
ZINC000136122419,O=C(N1CC(C(=O)[O-])CCC1)c1ccc(OCC2CC2)cc1,-6.2786565
ZINC000409081917,O=C([O-])c1ccc(COc2c(C=C3C(=O)ON=C3C)cccc2)cc1,-6.2786431
ZINC000035587091,O=[N+]([O-])c1c([O-])c2C(=O)C=C(C(=O)OCC)Oc2c(CCC)c1,-6.2786131
ZINC000097601022,O=C([O-])Cn1c(C2(C#N)CCOCC2)nc(CC2CC[NH+](C)CC2)n1,-6.2785988
ZINC000047946555,O=C(OCC)Nc1ccc(NC(=O)NCC(=O)N(C)C)cc1,-6.2785954
ZINC000000153145,O=C([O-])CC(CC(=O)Nc1ccc(C#N)cc1)c1ccccc1,-6.2785602
ZINC000097018881,Fc1c(CC(=O)NCc2oc(C(=O)[O-])cc2)cc(F)cc1,-6.2785506
ZINC000076570383,Brc1ccc(-c2nn(CCC(=O)[O-])nn2)cc1,-6.2785325
ZINC000570638037,Fc1c(C([NH+](Cc2cc3OCCOc3cc2)C)C(=O)[O-])cccc1,-6.278522
ZINC000078001582,S(=O)(=O)(Nc1cc2n(C)ccc2cc1)c1cc(C(=O)[O-])[nH]c1,-6.2784724
ZINC000067654261,O=C([O-])c1nnn(CC2CN(c3nc(N)c(C#N)cn3)CCC2)c1,-6.2784028
ZINC000044625223,O=C([O-])C(N(C(=O)Cc1ccc(N)cc1)C)CC,-6.2783899
ZINC000003061491,O=C([O-])CC1C(=O)NC(=NN=Cc2ccccc2)S1,-6.2783833
ZINC000572532933,O=C([O-])C([NH+](CCOc1cc(C)ccc1)C)c1ccccc1,-6.2783747
ZINC000065528417,O=C([O-])c1nn2c(c1)C[NH+](Cc1ccc(C#CCCO)cc1)CCC2,-6.2783713
ZINC000007053732,Clc1c(F)ccc(S(=O)([O-])=Nc2cc(C(=O)[O-])ccc2)c1,-6.278326
ZINC000095476754,O=C(Nc1scc(C(C)(C)C)n1)C=1C(=O)N2C(SC(C)=C2)=NC=1,-6.2783051
ZINC000224974800,S(C(C(=O)[O-])C)c1[nH]c(COc2ccccc2)nn1,-6.2782922
ZINC000002243907,Clc1c(CN2C(=O)N(CC(=O)[O-])C(=O)C2=O)c(F)ccc1,-6.2782516
ZINC000582606625,S(=O)(=O)(NC(C)c1sc(C(=O)[O-])cn1)c1c(CC)cccc1,-6.2782335
ZINC000091625995,FC1(F)CCN(C(=O)C=2C(=O)N=C(COc3ccccc3)NC=2)CC1,-6.2781644
ZINC000072384586,O=C([O-])CCc1nc(C2OCCN(c3ncccn3)C2)cnc1,-6.2781587
ZINC000075284887,Fc1ccc(C=CC(=O)Nc2cc(C(=O)[O-])c(O)cc2)cc1,-6.2781544
ZINC000000527302,S(CC(=O)Nc1cnccc1)c1oc(-c2ccncc2)nn1,-6.2780781
ZINC000110134198,S(c1n(-c2ccccc2)cnn1)C1C(=O)N(c2cn(C)nc2)CC1,-6.2780719
ZINC000004019287,S(Cc1ccc(C(=O)[O-])cc1)c1[nH]c(-c2c(OC)cccc2)nn1,-6.2780685
ZINC000226750494,Fc1ccc(C(CC(=O)[O-])CC(=O)Nc2noc(C)c2)cc1,-6.2780342
ZINC000096124311,O=C(NCC(O)CN1C(=O)C=CC=C1)c1nn(-c2ccccc2)nc1,-6.2780199
ZINC000006191824,Fc1ccc(C=NN=C2SC(CC(=O)[O-])C(=O)N2)cc1,-6.2779551
ZINC000263180650,O=C([O-])COc1ccc(C(NC(=O)c2c(C)nc(C)o2)C)cc1,-6.2779374
ZINC001704312486,Clc1ccc(-c2c(C(=O)[O-])c(N3CC(CO)CCC3)no2)cc1,-6.2778935
ZINC000095364064,O=C([O-])C([NH+](CCN1CCOCC1)C)c1ccc(-c2[nH]ncc2)cc1,-6.2778935
ZINC000218279689,O=C([O-])C1N(Cc2ccccc2)C(=O)C1Oc1ccccc1,-6.2778845
ZINC000237986299,O=C([O-])c1ncc(C(=O)N2CCC(COc3ccccc3)CC2)cc1,-6.2778773
ZINC000091293118,Brc1cc(F)cc(C(=O)N2CC(CC(=O)[O-])OCC2)c1,-6.2778559
ZINC000055312286,S(=O)(=O)(NCc1cn(C)nc1)c1c(C)oc(C(=O)[O-])c1,-6.2778416
ZINC000069923059,C(C)(C)c1n2c(nn1)CN(Cc1oc(-c3ccccc3)nn1)CC2,-6.2778168
ZINC000585119105,S(=O)([O-])(=Nc1c(C)noc1)c1c([N+](=O)[O-])cc2OCCOc2c1,-6.2777948
ZINC000000161981,ClC(Cl)(Cl)C(=O)NC(C(=O)[O-])Cc1ccccc1,-6.2777853
ZINC000071280437,O=C([O-])C1C(C)(C)C1C(=O)Nc1sc2c(n1)cccc2,-6.2777681
ZINC000521365981,Fc1c(N2CCOCC2)ccc(C(=O)N(C(C(=O)[O-])C)C)c1,-6.2777524
ZINC000000000797,O=C(Nc1c(C(=O)[O-])cccc1)C=Cc1cc(OC)c(OC)cc1,-6.2777429
ZINC000256048042,Brc1ccc(-n2nc(NCC=C)c(C(=O)[O-])n2)cc1,-6.2777314
ZINC000020010892,S(=O)(=O)(Cc1cc(C#N)ccc1)c1c(C(=O)[O-])cccc1,-6.2777128
ZINC000097784849,O=C([O-])CCN1CC(O)C[NH+](Cc2c(C)cc(C)cc2)CC1,-6.2777042
ZINC000191564322,Clc1c(N2CCN(C(=O)C3C(C(=O)[O-])C3)CC2)ncc(Cl)c1,-6.2777042
ZINC000097301270,O=C([O-])c1c(C(=O)NC(C)c2n(CCCOC)cnn2)nc[nH]1,-6.2776861
ZINC000004137823,O=C(OCC)c1nc(Nc2sc3c(n2)cc2OCOc2c3)sc1,-6.2776785
ZINC000170643442,S=C1N(CCC(=O)NCC2C(O)CCC2)C(=O)c2c(N1)cccc2,-6.2776761
ZINC000096484499,O=C(NC(C)C1c2c(OC1)cccc2)Nc1cn(C(C)C)nc1,-6.2776093
ZINC000006975551,O=C(OCC=1N=C2C(C)=CC=CN2C(=O)C=1)c1n[nH]c2c1cccc2,-6.2776022
ZINC000006715169,Fc1ccc(N2CCN(C(=O)C3C(C(=O)[O-])C4CC3CC4)CC2)cc1,-6.2775989
ZINC000040489051,O=C(NCc1n2c(nn1)CCCCC2)c1cc2nn[nH]c2cc1,-6.2775903
ZINC000097235334,Fc1c(CC(=O)NC(C)c2sc(C(=O)[O-])c(C)n2)cccc1,-6.2775784
ZINC000262739456,O=C(N1c2c(C(C(=O)[O-])C1)cccc2)c1cc(C2COCC2)ccc1,-6.2775683
ZINC000585261615,O=C([O-])C1=CN(C(C)c2[nH]c(-c3ccncc3)nn2)C(=O)C=C1,-6.2775555
ZINC000017708090,O=[N+]([O-])c1c(C)ccc(C(=O)OCc2n(-c3ccccc3)nnn2)c1,-6.2775545
ZINC000262645523,O=C([O-])C(N(C(=O)c1cc2nn[nH]c2cc1)C1CC1)C,-6.2775145
ZINC000000561029,O=C([O-])Cn1c2c(c(C(=O)C3CCCCC3)c1)cccc2,-6.2774811
ZINC000032918469,S(=O)(=O)(NCC(=O)[O-])c1ccc(-c2cc(C)ccc2)cc1,-6.2774577
ZINC000036948386,S(CC(=O)[O-])c1[nH]c(-c2cc3c(cc2)CCC3)nn1,-6.2774434
ZINC000072418847,O=C([O-])c1cc(-c2nc(N3CC(C)[NH+](C(C)C)CC3)ncc2)ncc1,-6.2773876
ZINC000009096612,[O-]C1=C(C#N)C2(NC(N3c4c(cccc4)CC3)=[NH+]1)CCCCC2,-6.2773709
ZINC000534649389,O=C([O-])CNc1ncc(C[NH+](C(C)c2ncccc2)C)cn1,-6.2773566
ZINC000065474840,N#Cc1cnc(NCC2CN(Cc3n(C4CC4)nnn3)CC2)cc1,-6.277317
ZINC000013071889,S(=O)(=O)(NCc1cc2OCCOc2cc1)c1cc(C(=O)[O-])ccc1,-6.2773113
ZINC000055182592,O=C([O-])c1c(C[NH+](C(CO)CC)Cc2c(C)cccc2)cccc1,-6.2772894
ZINC000584885148,Fc1c2C(=O)N(Cc3[nH]c(-c4ccccc4)nn3)C=Nc2ccc1,-6.2772083
ZINC000089943695,Brc1c(CC(C(=O)Nc2nnn[n-]2)CC)cccc1,-6.277184
ZINC000655602414,O=C([O-])C(NC(=O)C1CC=CC1)Cc1ccncc1,-6.2771816
ZINC000097054205,S(=O)([O-])(N(CC1CN(C(=O)C)CC1)C)=Cc1c(F)cc(F)cc1,-6.2771144
ZINC000299777878,O=C(NC(Cc1n[nH]c(C)c1)C)Nc1cc2ncn(C)c2cc1,-6.2771068
ZINC000223101658,O=C([O-])CC(CC(=O)N1CCCCCC1)c1ccc(OC)cc1,-6.2770796
ZINC000001434537,Brc1ccc(C(=O)CSc2nc([O-])c(C)nn2)cc1,-6.2770772
ZINC000136113699,O=C(N1CC(C(=O)[O-])CCC1)c1cc(-n2ncnc2)ccc1,-6.2770591
ZINC000041153043,S(=O)(=O)(NCc1onc(-c2ccc(C)cc2)n1)c1sccc1,-6.2770514
ZINC000242048143,O=C(C(C#N)=C([O-])C1C(c2ccc(OC)cc2)C1)c1c(C)occ1,-6.2770448
ZINC000256045695,O=C([O-])c1c(N2CC[NH+](C)CC2)nn(-c2cc(C)c(C)cc2)n1,-6.2770352
ZINC000072481446,S(CCC(O)C(=O)N1CCC(C(=O)[O-])(n2cncc2)CC1)C,-6.2770343
ZINC000017031707,Fc1c(N2CCN(C(=O)CC(CC(=O)[O-])C)CC2)cccc1,-6.2770343
ZINC000013166195,Clc1c(C(=O)NCc2ccc(C(=O)[O-])cc2)cc([N+](=O)[O-])cc1,-6.277029
ZINC000237421231,Fc1ccc(N2CCN(C(C(=O)NC(C(=O)[O-])C)C)CC2)cc1,-6.27702
ZINC000177481816,O=C(N1c2c(C(C(=O)[O-])C1)cccc2)c1nccc2c1cccc2,-6.2770109
ZINC000534636967,O=C([O-])CNc1ncc(C[NH+]2Cc3c(cc(OC)cc3)CC2)cn1,-6.2769833
ZINC000000530743,Clc1ccc(NC(=O)CSc2n(N)c(-c3occc3)nn2)cc1,-6.2769742
ZINC000000215306,O=C([O-])CCC(=O)N1CC=C(c2ccccc2)CC1,-6.2769718
ZINC000032957706,O=C(Nc1c(C#N)c(C)c(C)s1)CN1C(=O)C(CC)(C)NC1=O,-6.2769189
ZINC000002567675,Fc1cc(CC(NC(=O)OC(C)(C)C)C(=O)[O-])ccc1,-6.2769098
ZINC000031219052,S(=O)(=O)(NCCCNC(=O)c1n[nH]c2c1cccc2)C,-6.2768998
ZINC000043198629,S=C(SCC(=O)n1ncc2c1cc(O)cc2)N1CCCCC1,-6.2768698
ZINC000000066868,S(CC(=O)c1ccccc1)C1=NC(=O)C(c2ccccc2)C(=O)N1,-6.2768555
ZINC000002465736,O=C(NC=1C(=O)N(N(C)C=1C)c1ccccc1)c1noc(C(C)C)c1,-6.276855
ZINC000237974798,Fc1c(c(F)ccc1)C1C(C(=O)NCCCC(=O)[O-])C1,-6.2768383
ZINC000124523887,O=C(N(CC(C)c1nnn[n-]1)C)c1c(C)oc2c1cc(OC)cc2,-6.2768064
ZINC000097018946,O=C([O-])CCc1ccc(NC(=O)Cc2nocc2)cc1,-6.2767935
ZINC000263373139,O=C([O-])c1c(C)nc(C(=O)N(CC2Oc3c(OC2)cccc3)C)cc1,-6.2767911
ZINC000128859393,O=C(NCC(=O)N1CCCC1)CN1c2c(N(C)CC(C)C1)cccc2,-6.2767792
ZINC000004652701,O=C([O-])CC1C(=O)NC(=NN=Cc2ccc(OC(C)C)cc2)S1,-6.2767673
ZINC000000125353,O=C([O-])CCC(=O)Nc1c(C(=O)Nc2ccccc2)cccc1,-6.2767611
ZINC000005238146,S(CC(=O)Nc1cc(O)ccc1)C1=NC(=O)C=C(CCC)N1,-6.2767348
ZINC000021951433,O=C([O-])C=Cc1cc(OCC)c(OCc2cnccc2)cc1,-6.2767229
ZINC000001715412,O=C(OCC)CNC(=O)c1c(C(=O)[O-])cccc1,-6.2767205
ZINC000217708969,S(=O)(=O)(NC(C)c1ccccc1)c1cc(C(=O)[O-])c(NC)cc1,-6.276711
ZINC000027907444,S(=O)(=O)(NC)c1oc(C(=O)NC(C)C2OCCC2)cc1,-6.2767091
ZINC000096480090,O=C([O-])c1nn(-c2c(NC(=O)c3c(C)ccs3)cccc2)cc1,-6.2766762
ZINC000263255993,Fc1c(F)cccc1CCC(=O)N1C(CC(=O)[O-])COCC1,-6.2765884
ZINC000426500378,O=C(NC(CC)c1nc2n(c1)C=CC=N2)c1cnc(OC)nc1,-6.2765431
ZINC000095476204,O=C(Nc1nnn[n-]1)c1ccc(Nc2nc(C)cc(C)n2)cc1,-6.2765355
ZINC000252617696,Brc1c([O-])c(CN=Nc2nn[n-]n2)cc([N+](=O)[O-])c1,-6.2765279
ZINC000011766217,O=C([O-])COc1cc2OC(=O)C(c3sccc3)=Cc2cc1,-6.2765241
ZINC000091364983,O=C([O-])C1C(C(C)C)C[NH+](CCOCc2ccccc2)C1,-6.2764988
ZINC000257281080,O=C(C)N1CCC(c2nc(-c3cc(C(=O)[O-])ccc3)ccc2)CC1,-6.2764821
ZINC000585261614,O=C([O-])C1=CN(C(C)c2[nH]c(-c3ccncc3)nn2)C(=O)C=C1,-6.2764645
ZINC000096183326,O=C(N1CCOCC1)c1c(OC)n(Cc2ccccc2)nn1,-6.2764378
ZINC000217708897,S(=O)(=O)(NC(C)c1ccccc1)c1cc(C(=O)[O-])c(NC)cc1,-6.2764368
ZINC000012020611,Fc1ccc(C(=O)Nc2cc(C(=O)[O-])cc(C(=O)[O-])c2)cc1,-6.2764187
ZINC000096441786,C(C)(C)(C)c1oc(CN2Cc3n(c(-c4ccccc4)nn3)CC2)nc1,-6.2764153
ZINC000091691351,S(=O)(=O)(N1CC2(C(C(=O)[O-])OC2)C1)c1ccc(C)cc1,-6.2763948
ZINC000004610887,O=C([O-])CC1C(=O)NC(=NN=Cc2ccccc2)S1,-6.2763724
ZINC000004616217,O=C([O-])CC1C(=O)NC(=NN=C2CCC(CC)CC2)S1,-6.2763028
ZINC000000062553,Clc1c(Cl)cc2C(=O)N(c3cc(C(=O)[O-])ccc3)C(=O)c2c1,-6.2763014
ZINC000409192581,O=C([O-])c1cc(c(C)cc1)-c1oc(C=C2C(=O)N(C)C(=O)N2)cc1,-6.2763004
ZINC000095384771,O=C([O-])c1cc(C2C[NH+](Cc3nn(CC)cc3)CCC2)ccc1,-6.2762785
ZINC000003211073,Clc1ccc(OCC(=O)Nc2scc(C(=O)OCC)n2)cc1,-6.2762489
ZINC000426618117,Fc1cc(F)cc(C[NH+]2CC(c3n(CC(=O)[O-])ncc3)CCC2)c1,-6.2762265
ZINC000262232123,O=C([O-])C(N(C(=O)c1c(C)nc(-c2ccccc2)nc1)C)C,-6.2762146
ZINC000228614369,O=C([O-])C1[NH+](CCCCc2ccccc2)CC(O)C1,-6.2761617
ZINC000263112053,O=C(N1CC(C(=O)[O-])C(C)C1)c1nccc(CC)c1,-6.2761598
ZINC000262645522,O=C([O-])C(N(C(=O)c1cc2nn[nH]c2cc1)C1CC1)C,-6.2761383
ZINC000012949520,P(=O)([O-])([O-])C([NH2+]CCc1ccccc1)c1sc(C)cc1,-6.2761183
ZINC000096166640,O=C(Nc1nnn(C(C)C)c1)N1CC(O)(c2ccccc2)CC1,-6.276104
ZINC000017312808,S(N=Nc1[nH]c2ncnc(N)c2n1)CCC(=O)[O-],-6.2760692
ZINC000010815654,O=C(Nc1cc(-c2n(C3CC3)nnn2)ccc1)C1CCCC1,-6.2760639
ZINC000085385961,O=C(OCC)c1nc(COc2ccc(C(C)(C)C)cc2)[n-]n1,-6.2760563
ZINC000055120030,O=C([O-])CC1C(=O)N(CCCC=C)c2c(O1)cccc2,-6.2760501
ZINC000032176664,O=C([O-])CN(Cc1ccc(C)cc1)C1CS(=O)(=O)CC1,-6.27601
ZINC000004178464,O=C([O-])c1c(O)ccc(Nc2scc(-c3ccncc3)n2)c1,-6.2759213
ZINC000534633626,O=C([O-])CCc1ccc(-c2[nH]c3c(n2)cccc3)cc1,-6.2758946
ZINC000408547092,O=C1N(Cc2occc2)C(=O)NC(=O)C1=CNc1cc(C)ccc1,-6.2758751
ZINC000409131166,O=C([O-])c1ccc(-c2oc(C=C3C(=O)N(CC=C)C(=O)N3)cc2)cc1,-6.2757983
ZINC000044701798,O=C(Nc1sc(C)c(CC)n1)CCCNC(=O)c1ccccc1,-6.2757754
ZINC000072165017,Fc1ccc(OCC[NH+]2CC(c3c(C(=O)[O-])cccc3)CC2)cc1,-6.2757616
ZINC000061015503,O=[N+]([O-])c1c(C)ccc(CNCc2n3c(nn2)CCCCC3)c1,-6.2757406
ZINC000095497808,O=C1N(Cc2onc(-c3nnc(C)cc3)n2)C(C)=CC(C)=N1,-6.2757254
ZINC000016546083,S(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(=O)[O-])C1=NC(=O)C=CN1,-6.2756553
ZINC000238043253,Fc1cc(-n2nc(C(=O)N3CCC(C(=O)[O-])CC3)cc2)ccc1,-6.2756462
ZINC000037716828,O=C([O-])c1cc(CNc2nc(C)cc(C)n2)ccc1,-6.2756166
ZINC000827647162,S(C(C(=O)NCc1nnn[n-]1)C)c1ccc(C)cc1,-6.2755976
ZINC000116369442,Clc1c(C(=O)N2CC[NH+](CCCC(=O)[O-])CCC2)cccc1,-6.2755771
ZINC000192760140,S(=O)([O-])(=Nc1cc(COC)ccc1)c1cc([N+](=O)[O-])ccc1,-6.2755728
ZINC000001635603,O=C([O-])C(NC(=O)CNC(=O)C[NH3+])Cc1ccccc1,-6.2755642
ZINC000057915128,O=C(Cn1nc(-c2ccccc2)nn1)N1C(C(=O)OCC)CCCC1,-6.2755609
ZINC000071883649,Clc1c(Cl)ccc(-n2nc(C(=O)Nc3nnn[n-]3)cc2)c1,-6.2755547
ZINC000103100744,O=C(NCc1n2c(nn1)C=CC=C2)CN1C(=O)C2C(C1=O)CC=CC2,-6.2755413
ZINC000868451467,O=C(CCc1sccc1)N1CC(C(=O)[O-])CC(c2cn(C)nc2)C1,-6.2755322
ZINC000262013891,O=C(N1C(C(=O)[O-])c2c(cccc2)CC1)c1ncc(C)nc1,-6.2755299
ZINC000095478869,O=C(Nc1cc(-c2nn(C)nn2)ccc1)c1c2c([nH]cc2)ccc1,-6.2754946
ZINC000097732410,O=C([O-])C[NH+]1CC(O)CN(C(=O)c2cc3ncccc3cc2)CC1,-6.2754788
ZINC000077406528,O=C([O-])c1nn(CCC)c2c1CC([NH+]1CC3(OCC1)CCCC3)CC2,-6.2754388
ZINC000003186669,S(=O)([O-])(=Nc1c(OC)cccc1)c1c(C)ccc(C(=O)[O-])c1,-6.2754374
ZINC000008133440,O=C1N(N=C([O-])c2nccnc2)C=Nc2n(-c3ccccc3)ncc12,-6.2753606
ZINC000299777859,O=C([O-])CC1C(c2[nH]nnc2)C[NH+](Cc2oc(CO)cc2)C1,-6.2753501
ZINC000013401158,Brc1ccc(S(=O)(=O)N2C(C(=O)[O-])C3C(C2)C3)cc1,-6.2753191
ZINC000069516559,C(C)c1n2c(nn1)CN(Cc1oc(-c3ccccc3)nn1)CC2,-6.2753124
ZINC000020458342,S(=O)(=O)(NCCCn1cncc1)Cc1cc([N+](=O)[O-])ccc1,-6.2753086
ZINC000004811297,O=C([O-])C1C(C(=O)Nc2c(OCCC)cccc2)CC=CC1,-6.2752862
ZINC000004218491,O=C([O-])CN1C(=O)c2sc(-c3ccc(OC)cc3)cc2N=C1,-6.275281
ZINC000002510532,O=C([O-])CN=C1SC(=Cc2cc3OCOc3cc2)C(=O)N1,-6.2752762
ZINC000036437617,S(=O)([O-])(=Nc1c(F)ccc(F)c1)c1ccc(CCC(=O)[O-])cc1,-6.2752676
ZINC000136136507,O=C(N1CC(C(=O)[O-])CCC1)c1n(C)c(-c2ccccc2)cc1,-6.2752414
ZINC000095383561,Fc1c(OC)ccc(C(C(=O)[O-])[NH+]2Cc3c(scc3)CC2)c1,-6.2752309
ZINC000002565322,S=C(NCn1nnc2c1cccc2)NCn1nnc2c1cccc2,-6.2751956
ZINC000005772190,O=[N+]([O-])c1c(-c2oc(C3SCC(C(=O)[O-])[NH2+]3)cc2)cccc1,-6.2751865
ZINC001704336256,Clc1ccc(OCC[NH+]2CC(C(=O)[O-])(CCC)C(O)CC2)cc1,-6.2751789
ZINC000035680406,S(=O)(=O)(N1CC(C)OC(C)C1)N1CCN(CC(=O)[O-])CC1,-6.2751503
ZINC000018069254,O=C(Nc1nn2C(=O)CC(c3ccccc3)=Nc2n1)c1occc1,-6.275147
ZINC000097480343,O=C([O-])c1c(-n2c(COC)nc(C3COCC3)n2)cccc1,-6.2751431
ZINC000257306352,O=C([O-])CCC(=O)N1CCC2(COCC=CC2)CC1,-6.2751245
ZINC000095372761,O=C([O-])C(N(Cc1n(C)cc[nH+]1)C)c1c(OCC)cccc1,-6.2751155
ZINC000097641829,O=C([O-])c1c(C[NH+]2CCC(Cc3nc(C)on3)CC2)c[nH]n1,-6.275115
