ZincID,Smiles,S
ZINC000215565043,[NH+](Cc1n[nH]c(C(C)(C)C)c1)(Cc1cc(-c2nnn[n-]2)ccc1)C,-7.063
ZINC000256048303,O=C([O-])c1c(N2CC[NH+](CCO)CC2)nn(-c2ccccc2)n1,-7.063
ZINC000034369887,O=C(OCc1ccccc1)C([NH2+]C(C(=O)[O-])C)CCc1ccccc1,-7.063
ZINC000016429278,S(=O)(=O)(NC(C(=O)[O-])Cc1[nH]cnc1)c1ccc([N+](=O)[O-])cc1,-7.063
ZINC000262871242,O=C([O-])CCC1N(C(=O)c2c(C)n(C3CCOCC3)nc2)CCCC1,-7.063
ZINC000095530771,Fc1cc(C(NC(=O)c2c(C)n(CCC)nc2)C(=O)[O-])ccc1,-7.063
ZINC000002809392,O=C([O-])C1C(C(=O)Nc2cn(Cc3cn(CC)nc3)nc2)CCCC1,-7.063
ZINC000097654000,O=C([O-])c1ncc2n(CC)cc(C[NH+](CC3[NH+](C)CCC3)C)c2c1,-7.063
ZINC000072220549,O=C([O-])CCCN1C(=O)c2c(NC1c1ccc(OC)cc1)cccc2,-7.063
ZINC000067432201,O=C([O-])c1nn(CC)c2c1CC([NH2+]CC1(CC)CCC1)CC2,-7.063
ZINC000244795320,Clc1c(C(=O)[O-])cc(NC(=O)CN(CC)CC2OCCC2)cc1,-7.063
ZINC000195090812,O=C([O-])CCC1CN(C(=O)Cc2cc3c(cc2)CCC3)CCC1,-7.063
ZINC000032142754,S(C(C(=O)[O-])=Cc1cc(OC)c(OC(C)C)cc1)c1[nH]c(C)nn1,-7.063
ZINC000195551294,O=C([O-])CC(NC(=O)c1c2[nH]ncc2ccc1)c1c(C)cccc1,-7.063
ZINC000222878801,O=C([O-])COC1C(NC(=O)c2c3nc(C)[nH]c3ccc2)CCOC1,-7.063
ZINC000071498306,O=C([O-])C1[NH+](Cc2n[nH]c(CC)c2)CCN(c2ncccn2)C1,-7.063
ZINC000236663662,O=C([O-])CCC1N(C(=O)CCc2onc(C(C)C)n2)CCCC1,-7.063
ZINC000002391085,O=C(OC(C)(C)C)NC(C(=O)[O-])Cc1[nH+]cn(Cc2ccccc2)c1,-7.063
ZINC000263050728,O=C([O-])C1OCCN(C(=O)C2CN(c3c(OC)cccc3)C(=O)C2)C1,-7.062
ZINC000217548900,S(=O)(=O)(NCCCC)c1cc(C(=O)[O-])c(NCC(C)C)cc1,-7.062
ZINC000097011458,O=C([O-])C(NC(=O)C1CCCCC1)=Cc1c(OCC)cccc1,-7.062
ZINC000191406311,O=C([O-])C(Cc1ccc(NC(=O)Cn2c(C)cc(C)n2)cc1)C,-7.062
ZINC000091745909,O=C(N1CC(C(=O)[O-])C(C2CC2)C1)C=1C(=O)NC(C)=CC=1C,-7.062
ZINC000072277357,O=C([O-])CC(NC(=O)C1=NN(CCC)C(=O)C=C1)c1ccccc1,-7.062
ZINC000563219005,O=C([O-])c1c2c(C)nn(C)c2nc(C=Cc2n(C)c(N(C)C)[nH+]c2)c1,-7.062
ZINC001772701909,O=C([O-])CN(C(=O)CCCc1ccc(CC)cc1)Cc1[nH]c(C)[nH+]c1,-7.062
ZINC000001532626,P(=O)(OCC1C(O)CC(n2c3ncnc(N)c3nc2)O1)([O-])[O-],-7.062
ZINC001772707388,O=C([O-])c1c(-c2ccccc2)onc1N(CCCC1OCCC1)C,-7.062
ZINC000066354371,O=C(OC(C)(C)C)NC1CN(C(C(=O)[O-])c2oc3c(c2)cccc3)C1,-7.062
ZINC000034764680,O=C(NC1CC1)CCc1c([O-])nc(-c2cc(OCC=C)ccc2)nn1,-7.062
ZINC000002859094,S(=O)(=O)([O-])c1n(CCOc2ccc(C)cc2)c2ncnc(N)c2n1,-7.062
ZINC000097743678,S(CCC(O)c1n(CC(=O)[O-])nc(-c2cc(F)c(F)cc2)n1)C,-7.062
ZINC000095353835,O=C([O-])C([NH+]1CCC(C(=O)N2CCCC2)CC1)c1c(C)cc(C)cc1,-7.062
ZINC000001728099,S(C(C(NC(=O)c1ccccc1)C(=O)[O-])C)Cc1ccccc1,-7.062
ZINC000000104996,O=C([O-])CC(NC(=O)Cc1sccc1)c1ccc(OC(C)C)cc1,-7.062
ZINC000247749587,O=C([O-])C1CN(C(C[NH3+])c2ccc(OCc3ccccc3)cc2)CC1,-7.062
ZINC000097231219,Fc1cc2[nH]cc(CC(NC(=O)Cc3cscc3)C(=O)[O-])c2cc1,-7.062
ZINC000067819176,O=C([O-])c1nn(CCC)c2c1CC([NH+](CC1(C)COC1)C)CC2,-7.062
ZINC000299793680,O=C([O-])CC1C(c2[nH]nnc2)CN(c2snc(N(C)C)n2)C1,-7.062
ZINC000106712172,O=C([O-])C(CC(=O)NCc1ccccc1)CN1CC[NH+](C)CCC1,-7.062
ZINC000426420047,O=C([O-])CCCC(=O)NCc1onc(-c2c(OC)cccc2)c1,-7.062
ZINC000236734747,O=C([O-])C(NC(=O)C1C(C)(C)C1(C)C)Cc1c2c([nH]c1)cccc2,-7.062
ZINC000035453876,O=C(Cc1n(C)cc(C)c1C(=O)[O-])N1CCC([NH+]2CCCCC2)CC1,-7.061
ZINC000226750093,O=C([O-])CC(CC(=O)NCc1nc(CC)sc1)c1ccccc1,-7.061
ZINC000020567763,O=C([O-])C(NC=C1C(=O)N(CC)C(=O)NC1=O)Cc1ccc(O)cc1,-7.061
ZINC000225112384,O=C([O-])C(Oc1cc(C)cc(C)c1)Cc1c(OC)cc(OC)cc1,-7.061
ZINC000071980205,O=C(N1C2(OCC1C(=O)[O-])CC[NH+](CC)CC2)c1c(OC)cccc1,-7.061
ZINC000012648661,O=C(OC(C)(C)C)NCC(C(=O)[O-])Cc1cc(OC)ccc1,-7.061
ZINC000268926658,O=C([O-])Cn1nc(NC(=O)C2CN(c3ccc(C)cc3)C(=O)C2)cc1,-7.061
ZINC000000042265,Clc1ccc(C(=O)CC(Nc2cc([N+](=O)[O-])ccc2)C(=O)[O-])cc1,-7.061
ZINC000034926571,O=C([O-])CN(CC(=O)N1CC(C)CCC1)c1ccc(OC)cc1,-7.061
ZINC000001576012,O=C(OCc1ccccc1)NC(C(=O)NC(C(=O)[O-])CO)CCC,-7.061
ZINC000237971765,O=C([O-])CCC1CN(C(=O)c2cc3c(cc2)CCC3)CCC1,-7.061
ZINC000238090825,Fc1ccc(C=CC(=O)N(CCC(=O)[O-])CC2OCCC2)cc1,-7.061
ZINC000218411180,S(=O)(=O)(c1ccc(C)cc1)C1C(C(=O)[O-])C1c1ccc(CC)cc1,-7.061
ZINC000003985222,O=C([O-])C(NC(=O)C(CC(C)C)N1C(=O)Nc2c(C1=O)cccc2)C,-7.061
ZINC000217506680,S(=O)(=O)(NCCCOCC)c1c(NC(C)C)ccc(C(=O)[O-])c1,-7.061
ZINC000095368470,O=C([O-])CCc1c(C)[nH+]c(N)nc1N(Cc1[nH]nc(C2CC2)c1)C,-7.061
ZINC000003166802,Clc1c(OCC(=O)NC(C(=O)[O-])CC(C)C)ccc([N+](=O)[O-])c1,-7.061
ZINC000222420942,O=C([O-])C1C(C(=O)NCCCn2cncc2)C2C=CC1CC2,-7.061
ZINC000072121728,C(Cn1c(-c2sc(-c3ccccc3)cc2)[nH+]cc1)Cc1nnn[n-]1,-7.060
ZINC000012997546,Clc1cc(C(P(=O)([O-])[O-])[NH2+]CCc2scc(C)n2)ccc1,-7.060
ZINC000002374322,O=C([O-])C(CCC(=O)Nc1ccc(C(=O)OC)cc1)CCCC,-7.060
ZINC000225459461,O=C([O-])C(NC(=O)CCc1cscc1)Cc1c2c([nH]c1)cccc2,-7.060
ZINC000426651991,S(CCC(NC(=O)N1CCN(c2cnccc2)CC1)C(=O)[O-])C,-7.060
ZINC000097231267,O=C([O-])C(NC(=O)CCc1c2c(c(C)ccc2)[nH]c1)(C)C1CC1,-7.060
ZINC000191425040,O=C([O-])C(Cc1ccc(NC(=O)c2c(C)nc(C)nc2)cc1)C,-7.060
ZINC000097039555,Clc1ccc(CCC(=O)N2CC(CCC(=O)[O-])CCC2)cc1,-7.060
ZINC000005661908,O=C([O-])CC(N1C(=O)c2c(cccc2)C1)c1cc(OC)c(OC)cc1,-7.060
ZINC000072166847,O=C(CCc1cnccc1)N1CC(c2c(C(=O)[O-])cccc2)CC1,-7.060
ZINC000096133703,O=C([O-])Cn1c(CC2[NH2+]CCOC2)nc(-c2c3c([nH]c2)cccc3)n1,-7.060
ZINC000008753858,S(CC(=O)NC(C)C)c1n(Cc2occc2)c(N2CCCC2)nn1,-7.060
ZINC000262067440,Clc1c(OC(C(=O)N2CC(C(=O)[O-])OCC2)CC)cccc1,-7.060
ZINC000036611009,O=C([O-])C1C(C(=O)N2CC[NH+](Cc3c(C)nn(C)c3)CC2)CC=CC1,-7.060
ZINC000055060604,O=C([O-])CNc1cc(C(=O)N2CC(n3c(C)cc(C)n3)C2)ccc1,-7.060
ZINC000409216722,O=C([O-])COc1c(OCC)cccc1CN=Nc1ccccc1,-7.060
ZINC000072366943,O=C([O-])CNC(=O)CCc1nc(C2CN(C(=O)C)CCC2)nc(C)c1,-7.060
ZINC000262136366,O=C([O-])COc1c(C)cc(C(=O)N(Cc2nccnc2)C)cc1C,-7.060
ZINC000067173496,O(C(C)(C)C)C(=O)N1CC(C(=O)[O-])C(c2ccc(C#N)cc2)C1,-7.060
ZINC000096901455,O=[N+]([O-])c1cc(N=C2N(CC=C)C(=O)C(CC(=O)[O-])S2)ccc1,-7.060
ZINC000000287489,S(CC(=O)[O-])c1n(CC=C)c2C(=O)N(C)C(=O)N(C)c2n1,-7.059
ZINC000002346378,O=C([O-])C(NC(=O)CN1C(=O)c2c(N=N1)cccc2)CC(C)C,-7.059
ZINC000097480363,O=C(N1CC(C(=O)[O-])C[NH+](CCCOC)CC1)c1[nH]ccc1,-7.059
ZINC000004533519,O=C([O-])C(NC(=O)C(N)Cc1[nH]cnc1)Cc1ccccc1,-7.059
ZINC000299774004,O=C([O-])CC1C(c2[nH]nnc2)C[NH+](CC=Cc2ccc(OC)cc2)C1,-7.059
ZINC000225389883,S(=O)(=O)(N1CCOCC1)C=1C(=O)NC(=O)N(CCC(=O)[O-])C=1,-7.059
ZINC000262122012,O=C(N1C(C(=O)[O-])CCC1)c1cc(N2C(=O)NCC2)c(OC)cc1,-7.059
ZINC000097759481,O=C([O-])Cn1c(-c2nc(C)nc(C)c2)nc(Cc2sccc2)n1,-7.059
ZINC000067695217,O=C([O-])c1nn(CCC)c2c1CC([NH+](Cc1c(C)cncc1)C)CC2,-7.059
ZINC000299760374,O=C([O-])CC1C(c2[nH]nnc2)CN(C(=O)c2c(C)n(CCC)nc2)C1,-7.059
ZINC000118945232,O=C([O-])C1(C(=O)N2CCC(C(=O)N3c4c(cccc4)CC3)CC2)CC1,-7.059
ZINC000238073496,O=C([O-])C1N(C(=O)C2CN(CCc3ccccc3)C(=O)C2)CCC1,-7.059
ZINC000263364686,O=C(N(CC)CC1Oc2c(OC1)cccc2)Cn1nnc(C(=O)[O-])c1,-7.059
ZINC000097570904,O=C([O-])Cn1c(-c2nn3c(N=CC=C3)c2)nc(C2COCC2)n1,-7.059
ZINC000263347971,O=C(NC1CN(C(=O)CC)CC1)N1CC(C(=O)[O-])CC(C)C1,-7.059
ZINC000023214962,O=C(NCC1CN(C2=CC(=O)N(C)N=C2)CC1)CCc1onc(O)c1,-7.059
ZINC000679102042,O=C([O-])CCC1N(C(=O)CC2c3c(cccc3)CC2)CCCC1,-7.059
ZINC000647598335,O=C(N1C(C(=O)[O-])CCCC1)c1cc(C)c(N2CCOCC2)cc1,-7.059
ZINC000072429420,O=C([O-])CC1N(C(=O)COc2cc(-n3nnnc3)ccc2)CCOC1,-7.059
ZINC000022053906,O=C(OCc1ccccc1)N1C(C(=O)[O-])CC2C(C1)CCCC2,-7.059
ZINC000079391624,O=C([O-])C[NH+](CC1N(C(=O)OCc2ccccc2)CCCC1)C1CC1,-7.059
ZINC000017044917,O=C(Nc1ccc(-c2[nH]c(Nc3nc(C)cc(C)n3)nn2)cc1)CC,-7.059
ZINC000426470916,O=C(N(Cc1n[nH]c2c1CCC2)C)NCc1oc(C(=O)[O-])cc1,-7.059
ZINC000008816306,O=[N+]([O-])c1cc(OC)c(-c2oc(CN=Nc3nn[n-]n3)cc2)cc1,-7.058
ZINC000096136096,O=C(N1C(C(=O)[O-])Cc2[nH]cnc2C1)c1cnc2c(c1)CCCC2,-7.058
ZINC000685939017,O=C([O-])CCN(C(=O)c1c2c(scc2)cnc1)CC1OCCC1,-7.058
ZINC000006556967,O=C(Nc1ccc(OC)cc1)C(Cc1cc(C)ccc1)c1nnn[n-]1,-7.058
ZINC000582468948,O=C(OC(C)(C)C)N(CCC(=O)[O-])CCc1ccccc1,-7.058
ZINC000097819711,O=C([O-])c1c(C(=O)NCc2nn3c(c2)CN(CC(C)C)CC3)nc[nH]1,-7.058
ZINC000238087227,O=C([O-])CN(C(=O)c1ccc(CN2C(=O)CCC2)cc1)C1CC1,-7.058
ZINC000299749306,O=C([O-])CCN(C(=O)c1c2OCOc2ccc1)C1CCOCC1,-7.058
ZINC000262824878,O=C([O-])CCN(C(=O)c1cc(C(=O)NC)ccc1)C(C)C,-7.058
ZINC000097637853,O=C([O-])c1cc(OC)cc(C(=O)N(CC)CC2C[NH+](CC)CC2)c1,-7.058
ZINC000256048832,O=C([O-])c1c(N2CC[NH+](CCO)CC2)nn(-c2c(C)cccc2)n1,-7.058
ZINC000005770617,O=C([O-])CC(N1C(=O)c2c(cccc2)C1)c1cc2OCOc2cc1,-7.058
ZINC000342542232,O=C([O-])C(N(C(=O)c1c(C)c(N2C(=O)NCC2)ccc1)C)C,-7.058
ZINC000216094603,O=C([O-])COc1c(C[NH+]2CCN(Cc3nc(C)on3)CC2)cccc1,-7.058
ZINC000002826897,O=C(NCC(=O)[O-])C(NC(=O)c1ccccc1)=Cc1ccc(C)cc1,-7.058
ZINC000092038751,O=C([O-])CCC1C([NH+]2CCOCC2)CCN(C(=O)c2c(C)[nH]cc2)C1,-7.058
ZINC000539605788,O=C([O-])CCN(C(=O)c1ncnc(C)c1)CC1OCCC1,-7.058
ZINC000571560524,O=C([O-])c1cc(C(=O)N2C(C(=O)Nc3sccn3)CCC2)ccc1,-7.057
ZINC000072157442,O=C(CC(C)(C)c1ccccc1)N1C(C(=O)[O-])CC2(C1)CC[NH2+]CC2,-7.057
ZINC000000418756,Fc1c(NC(=O)C(Cc2ccc(OC)cc2)c2nnn[n-]2)cccc1,-7.057
ZINC000101028119,O(C)c1cc(C2=Nc3n(C(c4ccc(CC)cc4)C2)nnn3)ccc1,-7.057
ZINC000263083675,O=C([O-])C(NC(=O)c1onc(C)c1)CC1c2c(cccc2)CCC1,-7.057
ZINC000002448771,S(CCC(NC(=O)Nc1ccc(OCC)cc1)C(=O)[O-])C,-7.057
ZINC000004919464,O=C(Nc1c(C(=O)[O-])cc(OC(=O)C)cc1)Cc1ccc(OC)cc1,-7.057
ZINC000067688748,S(CC(=O)NC(C(=O)[O-])c1c(C)[nH]nc1C)c1ncccc1,-7.057
ZINC000065417859,S(=O)(=O)(NCCN1C(=O)CC(C(=O)[O-])C1)c1ccc(OC)cc1,-7.057
ZINC001506419525,O=C([O-])COc1c(CNCc2n(C3CCCCC3)cnn2)cccc1,-7.057
ZINC000002562511,O=C(OC(C)(C)C)NC(C(=O)[O-])CCOCc1ccccc1,-7.057
ZINC000191882291,Clc1c(C)cc(S(=O)(=O)NC2(c3nc(C)on3)CCC2)s1,-7.057
ZINC000426612276,O=C([O-])C1CC(C(=O)N(Cc2c(-c3ccccc3)[nH]nc2)C)CC1,-7.057
ZINC000299768710,O=C([O-])Cc1n[nH]c(C2CCN(C(=O)CCCn3ncnc3)CC2)c1,-7.057
ZINC000237174431,O=C([O-])CCC1CN(C(=O)Cc2ccc(OC)cc2)CCC1,-7.057
ZINC000092107285,O=C(Cn1ncc(C)c1)N1CC(C(=O)[O-])C(c2c(C)cccc2)C1,-7.057
ZINC000020140704,Clc1c(OC)c(NC(=O)c2cc3OCOc3cc2)cc(C(=O)[O-])c1,-7.057
ZINC000065371825,O=C([O-])C12C(C[NH+](C3CCCC3)C1)CN(Cc1cnc(N)nc1)C2,-7.057
ZINC000299751034,O=C([O-])CCN(C(=O)c1ncc(C)nc1)CC1OCCC1,-7.057
ZINC000262402424,O=C(N1C(C(=O)[O-])COCC1)C=1C(=O)N2C(=[NH+]C=1)C=C(C)C=C2,-7.057
ZINC000237994892,Fc1cc(C(O)CC(=O)N2CC(CCC(=O)[O-])CCC2)ccc1,-7.057
ZINC000328973113,O=C([O-])CNc1nc(NCc2ncccc2)cc(-c2ccncc2)n1,-7.057
ZINC000426651415,O=C(NC1CC1)CNC(=O)c1cc(OC)cc(C(=O)[O-])c1,-7.057
ZINC000585091165,O=C([O-])C(NC(=O)c1c2OCCCOc2ccc1)Cc1ccncc1,-7.057
ZINC000217536429,S(=O)(=O)(NC)c1cc(C(=O)[O-])c(NCc2ccccc2)cc1,-7.057
ZINC000136108100,O=C(CCc1ccc(OCC)cc1)N1CC(C(=O)[O-])CCC1,-7.057
ZINC000055343455,O=C([O-])c1c(OC)ccc(C[NH+](CCCO)Cc2sc(C)cc2)c1,-7.057
ZINC000097553344,O=C(N1CC(C(=O)[O-])CN(c2nc(N)ccn2)CC1)c1cscc1,-7.057
ZINC000262497979,O=C([O-])C(NC(=O)c1c(C)c(C)nnc1[O-])Cc1ccccc1,-7.057
ZINC000013406600,S(CC(=O)Nc1scc(CC(=O)[O-])n1)Cc1sccc1,-7.057
ZINC000952963287,O=C([O-])Cc1[nH]c(C(NC(=O)c2oc(C#CC(O)(C)C)cc2)C)nn1,-7.057
ZINC000409234145,O=C([O-])Cn1c2c(c(C=C3C(=O)N(CCC)C(=O)N3)c1)cccc2,-7.056
ZINC000026728085,P(=O)([O-])([O-])COC1(Cn2c3ncnc(N)c3nc2)CC1,-7.056
ZINC000002583104,O=C(OC(C)(C)C)NC(C(=O)[O-])Cc1c2c(c(C)ccc2)[nH]c1,-7.056
ZINC000262131683,O=C([O-])C(NC(=O)C(C)C1CC1)Cc1c2c([nH]c1)cccc2,-7.056
ZINC000032842576,S(=O)([O-])(=Nc1c(C(=O)OCc2n(CCC)nnn2)cccc1)C,-7.056
ZINC000225123623,Clc1c(OC)ccc(CC(Oc2ccc(OC)cc2)C(=O)[O-])c1,-7.056
ZINC000219150213,O=C([O-])C(NC(=O)CCN1CCOCC1)c1cc(C)ccc1,-7.056
ZINC000647696574,O=C(Nc1cnc(OCC(C)C)cc1)NC1CC(C(=O)[O-])CC1,-7.056
ZINC000178264161,O=C(CCc1c(C)nc2n(C)nc(O)c2c1C)N1CC(C(=O)[O-])CC1,-7.056
ZINC000000215316,O=C([O-])C1C(C(=O)N2CC=C(c3ccccc3)CC2)CCCC1,-7.056
ZINC000252642497,O=C(OC1C(OC(=O)C)C(OC(=O)C)C(COC(=O)C)O1)[O-],-7.056
ZINC000095424714,O=C([O-])CC(NC(=O)COCC)c1ccc(C(C)(C)C)cc1,-7.056
ZINC000426444713,S(CC(NC(=O)c1ccc(N2CC[NH+](C)CC2)cc1)C(=O)[O-])C,-7.056
ZINC000069626531,O=C([O-])C1C(N(CC2CC2)C(=O)C1)c1cnc(N2CCOCC2)nc1,-7.056
ZINC000262506998,O=C([O-])COc1c2c(c(NC(=O)C3OCCC3)cc1)cccc2,-7.056
ZINC000077301038,O=C([O-])c1c(OC)ccc(C[NH+]2C(CC[NH+]3CCCC3)CCCC2)c1,-7.056
ZINC000257255765,O=C([O-])Cc1ccc(OC2C(O)C[NH+](Cc3c(C)n(C)nc3)C2)cc1,-7.056
ZINC000262252333,O=C(CN1S(=O)(=O)CCC1)N1C(C(=O)[O-])c2c(cccc2)CC1,-7.056
ZINC000092001871,O=C(Cc1ccc(CO)cc1)N1CC(C(=O)[O-])(CC=C(C)C)CCC1,-7.056
ZINC000095991985,O=C(NC1CC(C(=O)[O-])CC1)c1cc(NC(=O)C2OCCC2)ccc1,-7.056
ZINC000071279932,O=C([O-])C(CC(=O)Nc1cc2OCOc2cc1)C[NH+]1CCOCC1,-7.056
ZINC000008816306,O=[N+]([O-])c1cc(OC)c(-c2oc(CN=Nc3nn[n-]n3)cc2)cc1,-7.056
ZINC000091586260,O=C(N1CC(C(=O)[O-])(CC=C(C)C)CCC1)c1ncccc1,-7.055
ZINC000521398263,O=C([O-])C1C(C(=O)Nc2sc3c(n2)ccc(OC)c3)CC(C)=CC1,-7.055
ZINC000237591596,O=C(CCc1c(C)onc1C)N1C(C(=O)[O-])CC2C1CCCC2,-7.055
ZINC000091643444,O=C(CCCn1ncnc1)N1CC(C(=O)[O-])C(c2cnccc2)C1,-7.055
ZINC000002508270,O=C(OCc1ccccc1)NC(C(=O)NCC(=O)[O-])Cc1[nH]cnc1,-7.055
ZINC000059943482,O=C([O-])C(NC(=O)CCc1ccccc1)Cc1c2c([nH]c1)cccc2,-7.055
ZINC000256048967,O=C([O-])c1c(N2C(CC)CCCC2)nn(-c2c(C)cccc2)n1,-7.055
ZINC000237970662,O=C([O-])C(NC(=O)C1CN(C(=O)C1)C1CCCC1)Cc1ccccc1,-7.055
ZINC000262965808,O=C([O-])c1nc(NC2CC(C(=O)N3CCCCC3)CC2)ccc1,-7.055
ZINC000269218649,O=C(N1CC(C(=O)[O-])CC1)c1ccc(OCc2nc(CC)on2)cc1,-7.055
ZINC000257319765,O=C([O-])c1cc(OC2C(O)C[NH+](Cc3c(C)n(C)nc3)C2)ccc1,-7.055
ZINC000426530481,O=C([O-])C(NC(=O)N1CCC([NH+]2CCOCC2)CC1)c1ccccc1,-7.055
ZINC000004792282,O=C(OCc1ccccc1)NC(C(=O)NC(C(=O)[O-])C)C(C)C,-7.055
ZINC000408513277,O=C([O-])CCN(C(=O)CCC1OC(C)CC1)C1CCOCC1,-7.055
ZINC000008699249,O(C(C)(C)C)C(=O)N1CC(C(=O)[O-])C(c2cc(OC)ccc2)C1,-7.055
ZINC000225126196,O=[N+]([O-])c1cc(CC(Oc2cc(OC)ccc2)C(=O)[O-])ccc1,-7.055
ZINC000020572839,S=C1NC(=O)C(=CNC(C(=O)[O-])Cc2ccc(O)cc2)C(=O)N1,-7.055
ZINC000095989406,O=C([O-])CCN(C(=O)c1n[nH]c(-c2sccc2)c1)C1CC1,-7.055
ZINC000001797190,S(CC(=O)[O-])c1n(CCCC)c2C(=O)N(C)C(=O)N(C)c2n1,-7.055
ZINC000225115613,O=C([O-])C(Oc1ccc(OC)cc1)Cc1c(OC)ccc(OC)c1,-7.055
ZINC000067432575,O=C([O-])c1nn(CCC)c2c1CC([NH+](Cc1c(C)ccs1)C)CC2,-7.055
ZINC000095976990,O=C(C(OC1CCCCCC1)C)N1CC(c2nnn[n-]2)CCC1,-7.055
ZINC000071479679,O=C([O-])C1(CC2CC2)CCN(c2n(-c3ccccc3)nnn2)CC1,-7.055
ZINC001772710504,O=C([O-])CCCC[NH+]1CCN(C(=O)COc2cc(C)ccc2)CCC1,-7.055
ZINC000191406328,O=C([O-])C(Cc1ccc(NC(=O)Cn2c(C)cc(C)n2)cc1)C,-7.055
ZINC000089426507,O=C([O-])CCN(C(=O)Cc1cc(OC)c(OC)c(OC)c1)C1CC1,-7.055
ZINC000414458045,O=C([O-])C(C)c1cc(NC(=O)CCn2ncc(C)c2)ccc1,-7.055
ZINC000263422017,O=C([O-])C(N(C(=O)c1c(C)onc1C)C)Cc1ccccc1,-7.055
ZINC000226751060,O=C([O-])CC(CC(=O)Nc1ccc(NC(=O)C)cc1)c1sccc1,-7.055
ZINC000299747437,O=C(CCCn1nc(-c2ccccc2)nn1)N1C(C(=O)[O-])COCC1,-7.054
ZINC000067480645,O=C(NC1(C(=O)[O-])CCCCC1)C(Oc1cc(C#N)ccc1)C,-7.054
ZINC000195090827,O=C([O-])CCC1CN(C(=O)c2cc3nn[nH]c3cc2)CCC1,-7.054
ZINC000032611463,O=C([O-])C1C(C(=O)N(Cc2cn(CC)nc2)C)CCCC1,-7.054
ZINC000097402446,S(CCc1nn(CC(=O)[O-])c(-c2cnc3c(c2)CCC3)n1)C,-7.054
ZINC000685942319,O=C(NC1C(n2nnc(C3CC3)c2)CC(C(=O)[O-])C1)CC(C)C,-7.054
ZINC000055393182,O=C([O-])CNc1c(C(=O)NCC2=NC(=O)C=C(C)N2)cccc1,-7.054
ZINC000604404952,O=C([O-])Cc1c(-c2cc3OCOc3cc2)oc2c1C(=O)NC(C)=C2,-7.054
ZINC000256048958,O=[N+]([O-])c1ccc(-n2nc(N(CCC)CCC)c(C(=O)[O-])n2)cc1,-7.054
ZINC000067741831,O=C([O-])c1nn(CCC)c2c1CC([NH+](Cc1oncc1)C)CC2,-7.054
ZINC000000056735,O=C(OCC1c2c(-c3c1cccc3)cccc2)N1C(C(=O)[O-])CCC1,-7.054
ZINC000237934456,O=C([O-])CCC1N(C(=O)C2CN(Cc3occc3)C(=O)C2)CCCC1,-7.054
ZINC000299799267,O=C([O-])CC1C(c2[nH]nnc2)C[NH+](Cc2cc(OCCO)ccc2)C1,-7.054
ZINC000218585125,O=C([O-])CCC1(CCC(=O)NCc2oc(C)cc2)NC(=O)CC1,-7.054
ZINC000952876151,O=C([O-])C(NC(=O)CCC1(CCC#C)N=N1)C1COCCC1,-7.054
ZINC000002126038,O=C([O-])C(NC(=O)C1CCN(C(=O)C[NH3+])CC1)Cc1ccccc1,-7.054
ZINC000096166358,O=C([O-])C12C(CN(C(=O)C3CCC3)C1)CN(Cc1n(C)cnn1)C2,-7.054
ZINC000223109141,O=C([O-])CC(CC(=O)NCCCn1c(C)cc(C)n1)c1sccc1,-7.054
ZINC001704316009,Fc1c(OC)cc(-c2c(C(=O)[O-])c(NCC3CC[NH2+]CC3)no2)cc1,-7.054
ZINC000004568210,O=C(OC)C(OC)(OC)C(C(C(=O)[O-])C#N)c1ccc(OC)cc1,-7.054
ZINC000263005906,O=C(N1CC(C(=O)[O-])OCC1)c1cc(OCC2OCCC2)ccc1,-7.054
ZINC000299752058,O=C(Cc1nc(Cc2ccccc2)sc1)N1C(C(=O)[O-])COCC1,-7.054
ZINC000016980888,O=C(NC1CC1)CCc1c(C)n(C2=NC(=O)C(C)=C(C)N2)nc1C,-7.053
ZINC000069492035,O=C([O-])C1C(N(Cc2cn(C)nc2)C(=O)C1)c1cc2c(OCC2)cc1,-7.053
ZINC000238068604,O=C(CCCn1nc(-c2ccccc2)nn1)N1CC(C(=O)[O-])CCC1,-7.053
ZINC000020144295,Clc1cc(C)c(OCC(=O)Nc2cc(C(=O)[O-])c(O)cc2)cc1,-7.053
ZINC000067921512,O=C([O-])c1nn(CCC)c2c1CC([NH+](Cc1c(C)cccc1)C)CC2,-7.053
ZINC000299760987,O=C([O-])C1N(c2nc(C)c3c(n2)ccc(OCC)c3)CCC1,-7.053
ZINC000299798860,O=C([O-])C12C(CN(Cc3[nH]c(C)[nH+]c3)C1)CC(c1ccccc1)CC2,-7.053
ZINC000218044375,S(=O)(=O)(c1ccc(C)cc1)C1C(C(=O)[O-])(C#N)C1c1ccccc1,-7.053
ZINC000007342418,S(C(C(=O)[O-])=Cc1ccc(SC)cc1)c1[nH]c(CC)nn1,-7.053
ZINC000263076338,O=C([O-])C(NC(=O)c1c2n(nc1)CCCC2)c1cc2c(OCC2)cc1,-7.053
ZINC000263518050,O=C([O-])CC1N(C(=O)C2OCCC2)CCc2c1cc(OC)c(OC)c2,-7.053
ZINC000256046610,O=C([O-])c1c(N2CC(c3ccccc3)CC2)nn(-c2ccccc2)n1,-7.053
ZINC000005731707,S=C(NC(C(=O)[O-])Cc1c2c([nH]c1)cccc2)NC1CCCCC1,-7.053
