Dockingscore,SMILES
-5.59,Clc1sc(S(=O)(=O)NCc2oc(C(C)(C)C)cn2)cc1
-5.59,Fc1ccc(C=NN2C(=O)C(C(C)(C)C)=Nn3c2nnc3)cc1
-5.59,S(=O)(=O)(NC(C)c1cnccc1)c1c2nonc2ccc1
-5.59,FC(F)(F)c1nn(c(C(=O)[O-])c1)-c1cc(C#N)ccc1
-5.59,S=C1NC(=O)C(=CC=2C(=O)N(c3ccccc3)NC=2C)N1
-5.59,O=C(Nc1ccc(-c2[nH]c3c(c2)cccc3)cc1)COC
-5.59,Clc1ccc(NC(=O)C(SC2=NC(=O)CC(N)=N2)C)cc1
-5.59,O=C(N(Cc1n(C)c2c(n1)cccc2)C)Nc1scnn1
-5.59,Fc1c(-n2c(C(=O)[O-])cc(-c3sccc3)n2)cccc1
-5.59,O=C(OC)C1C(C(=O)N(CC)c2scc(C)n2)C1
-5.59,Fc1c(Cn2c(c(C(=O)[O-])nn2)-c2cnccc2)cccc1
-5.59,O=C(N1c2nc3c(nc2N(C)CCC1)cccc3)C=1OCCOC=1
-5.59,FC(F)(F)C=1n2nc(C(=O)N3CCSCC3)cc2N=C(C)C=1
-5.59,Clc1c(COc2c([N+](=O)[O-])cc(C(=O)[O-])c(O)c2)cccc1
-5.59,O=[N+]([O-])c1sc(NC(=O)C=2C(=O)Oc3c(cccc3)C=2)nc1
-5.59,S=C1N(Cc2ccc(OC)cc2)C(=O)c2c(N1)ccc(F)c2
-5.58,Clc1c(OC)c(OC)cc(CNN2C(CC)=NNC2=S)c1
-5.58,S(CCC(NC(=O)c1sccc1)c1n2c(nn1)C=CC=C2)C
-5.58,S(CC(=O)N1CCCCC1)C1=Nc2[nH]ncc2C(=O)N1
-5.58,N(C(C)c1n2c(nn1)C=CC=C2)Cc1c2[nH]ncc2ccc1
-5.58,Brc1cc(CC(C(=O)[O-])C#N)c(F)cc1
-5.58,O=C(Nc1n(C2=NC(=O)C=C(C)N2)nc(C)c1)C1CCCC1
-5.58,Clc1c(C(=O)NCCSc2ccc(C)cc2)snc1O
-5.58,Clc1ccc(C(OC)C(NC(=O)c2nn[nH]c2)C)cc1
-5.58,S(CC=1NN(c2ccc(F)cc2)C(=O)C=1)c1sc(C)nn1
-5.58,Clc1n(C)cnc1S(=O)(=O)NC1c2c(OCC1)cccc2
-5.58,O=C(NCc1c(Oc2c(C)cccc2C)nccc1)C(O)CC
-5.58,Fc1c(F)ccc(CNCc2n3c(nn2)C=CC=C3)c1
-5.58,S=C1N(NCc2ccc([N+](=O)[O-])cc2)C(c2ccncc2)=NN1
-5.58,O=C(CN1C(=O)[N+](CC)=CC(C#N)C1=O)N1C2C(OCC1)CCCC2
-5.58,O=C1C(c2oc(-c3c(O)cccc3)nn2)=Cc2c(O1)cccc2
-5.58,O(C)c1cc(N=Nc2c(N)n(-c3ccccc3)nc2O)ccc1
-5.58,O=C(OCC)C(=C(NCCO)N)C(=O)c1ccccc1
-5.58,Clc1cc(C2N(C(=O)Cc3oc(C)nn3)CCCC2)ccc1
-5.58,O=C(NC1CCC(C)CC1)CCCN1C(=O)SC=C1C
-5.58,S(=O)(=O)(CC)C1C(N)(C(=O)[O-])C1c1cc2OCOc2cc1
-5.58,FC(F)(F)C=1C(=CNc2ncccc2)C(=O)N(c2ccccc2)N=1
-5.58,Brc1ccc(C(=O)c2oc(C(=O)[O-])cc2)cc1
-5.58,O=C([O-])CC1N(C(=O)c2cscc2)c2c(OC1)cccc2
-5.58,Clc1c(C[NH+]2C(C(=O)[O-])CCC2)c2ncccc2cc1
-5.58,Clc1ccc(C2=C(C(=O)[O-])C(=O)CC(=O)O2)cc1
-5.58,S(c1sccn1)C1C(=O)N(c2c(C#N)ccs2)CC1
-5.58,Fc1cnc(N2CCC(C(=O)[O-])(n3cncc3)CC2)nc1
-5.58,O=C(OC)c1c(Nc2onc(-c3ccccc3)n2)cccc1
-5.58,O=C(N1c2c(C(C(=O)[O-])C1)cccc2)c1cocc1
-5.58,O(C(C)(C)C)C(=O)N1C(c2ccccc2)SCC1C(=O)[O-]
-5.58,Clc1c([N+](=O)[O-])cc(S(=O)(=O)NCC(=O)[O-])cc1
-5.58,Clc1c(-c2[nH]nc(C(O)=NN3C(=S)NN=C3)c2)cccc1
-5.58,O=C1NC(=NC(=[NH2+])Nc2c3c(ccc2)cccc3)NC(CCC)=C1
-5.58,O=C(Nc1[n+](Cc2ccc(C)cc2)cccc1)c1c(C)nc(C)o1
-5.58,O=C([O-])c1c(C[NH+]2CC3C(OC)C(C2)CC3)cccc1
-5.58,[PH](=O)([O-])CCn1c2c(c3c1cccc3)cccc2
-5.58,Clc1c(C)c(N2C(=O)C(=Cc3cocc3)C(=O)NC2=S)ccc1
-5.58,O=C([O-])c1c(C[NH+]2CC(O)C(C[NH+](C)C)CC2)cccc1
-5.58,O=C(OC(C)c1sccn1)c1nc(-c2ncccn2)sc1
-5.58,S=C1N(CC)C(CCn2nc([N+](=O)[O-])cc2)=NN1
-5.58,Clc1c(CCC(=O)Nc2cc3[nH]nnc3cc2)c(C)no1
-5.58,O(CCNc1ncnc2c1cccc2)c1ccccc1
-5.58,Fc1c(NN=Nc2[nH]c3N(C)C(=O)N(C)C(=O)c3n2)cccc1
-5.58,S(C(C(=O)OCC)C(=O)C)C=1[N+](=C2N=C(N)NC(C)=C2)N=1
-5.58,O=C(Nc1c(C)cccc1)C(OC(=O)C1OCCC1)C
-5.58,Fc1cc(C(=O)N2CC[NH+](C(C(=O)[O-])CC)CC2)ccc1
-5.58,S=C1N(N=Cc2occc2)C(c2ccc(N(C)C)cc2)=NN1
-5.58,S=C1N(c2ccccc2)C(=O)C(=CNN2CCOCC2)C(=O)N1
-5.58,Clc1c(C[NH2+]CCn2c(CC)nnc2)cc(C(F)(F)F)cc1
-5.58,Fc1c(C(=O)NCC=2c3c(NC(=O)C=2)cccc3)c(O)ccc1
-5.58,O=[SH0]1N(OCc2ccccc2)C(=O)c2c1cccc2
-5.58,Clc1c(CC(C(=O)[O-])[NH+]2CCCCC2)ccc(Cl)c1
-5.58,O(N=C(O)Cc1[nH+]c2C(C)=CC=Cn2c1)Cc1ccccc1
-5.58,[O-]c1n(N=Cc2ccccc2)c(-c2ccc(C)cc2)nn1
-5.58,O=C(c1ccccc1)C1C[NH+](Cc2nn3c(n2)N=CC=C3)CCC1
-5.58,Clc1cc(CN=Nc2[nH]c(SCC#N)nn2)c(O)cc1
-5.58,FC(F)(F)C=1c2n(c(CNC(=O)C3OCCC3)nn2)C=CC=1
-5.58,Clc1c(C=CC=C2C(=O)N(c3ccccc3)N=C2O)cccc1
-5.58,S(=O)(=O)(N(CC(=O)OC)c1cc(F)c(F)cc1)c1ccccc1
-5.58,S(=O)(=O)(OCC1C(O)C(O)C(NC(=O)C)C(O)O1)[O-]
-5.58,Clc1c(C=C2C(=O)N3C(=O)CC(C)N=C3S2)ccc(Cl)c1
-5.58,O=C(Nc1c(C)cc(C)cc1)CC1[SH0](=O)c2c(NC1=O)cccc2
-5.58,Clc1c(C(=O)[O-])c(Cl)ccc1S(=O)(=O)N(C)C
-5.58,S=C(OCCCCCCO)NC1(C)CS(=O)(=O)CC1
-5.58,[O-]c1n(-c2ccccc2)nc(C)c1N=Nc1sccn1
-5.58,FC(F)(F)c1c([N+](=O)[O-])cn(C(C(=O)[O-])CC)n1
-5.58,Clc1sc(S(=O)(=O)N2CC(C(=O)[O-])CCC2)cc1
-5.58,O(C)c1c(O)cc(C2NN=C(C3C(=O)N(C)C(=O)NC3=O)C2)cc1
-5.58,S(Cc1ccccc1)c1n2C(C)=CC(C)=Nc2nn1
-5.58,Clc1cc(Cl)cc(Cn2nnc(C(=O)[O-])c2)c1
-5.58,O=C([O-])C1[NH+](Cc2ccc(C)cc2)C2C(C1)CCCC2
-5.58,Clc1cc([N+](=O)[O-])c(C(ON=C(N)c2ncccc2)=O)cc1
-5.58,O=C1C(=Cc2n(C)ccc2)SC(N(C)c2ccccc2)=N1
-5.58,Clc1cc(Cl)cc(NC2=NC(=O)C(C(=O)OCC)=CN2)c1
-5.58,Fc1ccc(C=2N(CC(=O)[O-])C(=O)SC=2C)cc1
-5.58,Clc1nc(Oc2c(OC)ccc(CN=O)c2)c(F)cn1
-5.58,Brc1nn(CC(=O)[O-])c(Oc2ccccc2)n1
-5.58,Clc1c(C(=O)OCC(=O)N(C)c2ccccc2)nc(Cl)cc1
-5.58,O=C([O-])C1C(N(C(=O)CC1)C1CC1)c1n(C)ncc1
-5.58,Clc1c(C(=O)NCc2n(C)ncn2)c([O-])cc(Cl)c1
-5.58,Clc1c(CNC=C2C(=O)N(CC)C(=O)NC2=O)cccc1
-5.58,O=C1OC(Nc2noc(C)c2)(c2ccccc2)c2c1cccc2
-5.58,S=C1NC(=O)C(NC(C(=O)OCCCC)C)=NN1
-5.58,S=C1N(NCc2oc(-c3ccc(C(O)C)cc3)cc2)C(C)=NN1
-5.58,O=C(NCc1cc2nonc2cc1)CN1C(=O)NC(=O)C1
-5.58,Fc1c(F)cccc1C=CC1=NC(=O)C(C(=O)NC)=CN1
-5.58,O=C(N1CCC(C2=NNC(=O)N2)CC1)c1c(C)c(C)ccc1
-5.58,S=C(SCC(=O)Nc1sccn1)N1CCOCC1
-5.58,Fc1c([N+](=O)[O-])c(NCc2n(-c3ccccc3)cnn2)ccc1
-5.58,S=C1N(NC(=O)CN2C(=O)c3c(cccc3)C=N2)CN=N1
-5.58,O=C([O-])CC(CC(=O)[O-])(CCC)c1ccccc1
-5.58,S=C1NC(=O)C(=Cc2ccc(-n3c4c(nc3)cccc4)cc2)N1
-5.58,FC(F)(F)c1cc([N+](=O)[O-])c(N(CC(=O)[O-])C)cc1
-5.58,O(CCN1C(=[NH2+])C(=C2NC(=O)c3c(N2)cccc3)C(=O)C1)C
-5.58,S=C1N(CC=C)C(C(NC(=O)c2ccccc2)CO)=NN1
-5.58,S(=O)(=O)(N1c2c(C(C(=O)[O-])C1)cccc2)c1c[nH]nc1
-5.58,O=[N+]([O-])c1c(C=NN=C2Nc3c(-n4c2nnc4)cccc3)cccc1
-5.58,O=C([O-])C1[NH+](Cc2c3OCCCOc3ccc2)CCCC1
-5.58,Clc1cc2N(CC(=O)[O-])C(=O)C(CC)Oc2cc1
-5.58,FC(F)(F)C1OCCN(C(=O)C=2Nc3c(F)cccc3C(=O)C=2)C1
-5.58,Clc1c(C(F)(F)F)cc(NC(=O)N2C(CO)CCC2)cc1
-5.58,Clc1c(C(O)C(=O)NCc2[nH]c(C)nn2)cccc1
-5.58,O=C([O-])c1c(n(-c2ccccc2)nn1)C1=CC[NH+](CC)CC1
-5.58,O(C)c1c(N=C(NC2=NC(=O)C=C(C)N2)N)cccc1
-5.58,S(Cc1cc(F)ccc1)C1=NC(=O)C=C(C(C)(C)C)N1
-5.58,FC(F)(F)c1c(NC(=O)C([O-])=NOC)ccc(F)c1
-5.58,S=C1N(C(C2CCN(C(=O)C(=CCC)C)CC2)=NN1)C1CC1
-5.58,Fc1c(NC(=O)CN2C(=O)OC(c3sccc3)=N2)c(F)ccc1
-5.58,Fc1c(C(=O)NCC2N(C)C(=O)c3n(ccc3)C2)cccc1
-5.58,Clc1c(OCC=C)c(OC)cc(CNN2C(C)=NNC2=S)c1
-5.58,Brc1cc(C2N(C(=O)C)C(C(=O)[O-])CS2)ccc1
-5.58,O=C1N(Cc2[nH]c(C3CC3)nn2)c2c(O1)cccc2
-5.58,O=C([O-])C([NH+]1CC(=O)NCC1)c1c2c([nH]c1)cccc2
-5.58,S(Cc1ccc(C(=O)OC)cc1)C1=NC(=O)CC(N)=N1
-5.58,FC(F)(F)c1nc(NC(=O)c2cscc2)sc1
-5.58,O=C([O-])c1c(n(-c2cc3OCOc3cc2)nn1)-c1ccncc1
-5.58,S(Cc1cc(F)ccc1)C1=NS(=O)(=O)c2c(N1)cccc2
-5.58,O=C(Nc1cc(C#C)ccc1)C=Cc1cscc1
-5.58,S=C1N(CC)C(C2CCN(C(=O)C3C(C)C3)CC2)=NN1
-5.58,S=C(N)N1C(=O)C(=NNc2cc(OC)ccc2)C(C)=N1
-5.58,Fc1cc(CC(=O)N(CC)Cc2c([N+](=O)[O-])cccc2)ccc1
-5.58,S(=O)(=O)(N(CC(=O)[O-])C1CCCCC1)c1ccccc1
-5.58,Fc1c(F)cc(C(=O)CC(C(=O)[O-])(C)C)cc1F
-5.58,O=C([O-])C1C2C(=O)N(C3CCCCC3)CC32OC1C=C3
-5.58,S=C(SC1C(C)=CS(=O)(=O)C1)NC1CS(=O)(=O)CC1
-5.58,S(=O)(=O)(N(CC(=O)[O-])C1CCC1)c1cnccc1
-5.58,O=C1N(C)C(=O)c2nc(N=NN3C(C)CCCC3)[nH]c2N1C
-5.58,O=[N+]([O-])c1ccc(C(NC(=O)C)CC(=O)[O-])cc1
-5.58,Fc1c(NC(=O)NC=2C(=O)n3ncnc3NC=2C)ccc(F)c1
-5.58,O=C([O-])c1c(C(=O)c2c(O)cc(O)cc2)cccc1
-5.58,Clc1c(Cl)ccc(C(C)n2nnc(C(=O)[O-])c2)c1
-5.58,O=[N+]([O-])c1cc(C(=NC(=O)OCC)NC(=O)C)ccc1
-5.58,Clc1cc2C(=O)N(CC(=O)c3ccccc3)C=Nc2cc1
-5.58,O=C1n2nc(CNc3c(CC)cccc3)nc2N=C(C)C1
-5.58,S=C1N(C(CC)C)C(=O)C(=CNc2c(F)cccc2)C(=O)N1
-5.58,O=[N+]([O-])c1cc(-c2nc(NC(=O)C)sc2)sc1
-5.58,Brc1c(-c2c(Cl)cccc2)[nH]nc1C(=O)[O-]
-5.58,Clc1ccc(N2C(=O)C(=Cc3c(C)cccc3)C(=O)[N-]C2=O)cc1
-5.58,O(C)c1c(O)c(C=NNc2nc([O-])c(C)nn2)ccc1
-5.58,Brc1cc2C(=O)C=C(C)N(Cc3nnn[n-]3)c2cc1
-5.58,O=C(NC1C(C)CCCC1)C=1C(=O)Oc2c(cccc2)C=1
-5.58,O=C([O-])C1C2(NC(=O)C1)CCN(c1cc(C)[nH+]cc1)CC2
-5.58,O=C([O-])C([NH3+])(Cc1ccc(OC)cc1)c1ccccc1
-5.58,O=C(N=C(OCC)NCc1ccccc1)c1sccc1
-5.58,O=C([O-])C1(O)C2OCC3(C(C(C(O)(C)C)=CC3)CC1)C2
-5.58,O=C([O-])C(C)N1C(=O)C2=C(n3nccc3N=C2)C=C1
-5.58,O=C(NC(CCC)c1n(C)cc[nH+]1)C(=O)N1CCCC1
-5.58,O=C([O-])c1ccc(C2C=3C(=O)Oc4c(cccc4)C=3OC(=O)C2)cc1
-5.58,O=C([O-])C=1c2c(C(=O)N(Cc3occc3)C=1)cccc2
-5.58,O=C([O-])c1c(C)c2c(N3CCCCCC3)ncnc2s1
-5.58,O=C1N(c2ccccc2)N=C(C)C1=NNc1ccc(O)cc1
-5.58,O=C(N1CC(O)C(O)(C)CC1)C1=Nc2n(C(C(C)C)=C1)ncn2
-5.58,S=C1N(CCC(=O)NCC(F)(F)F)C(c2cc(C)ccc2)=NN1
-5.58,O=[N+]([O-])c1c(COC(=O)C2C(C)OC(=O)N2)cc(O)cc1
-5.58,S(CC)c1oc(-c2cc(NC(=O)C)ccc2)nn1
-5.58,S=C1N(CCc2ccccc2)C(=O)C(=CNC2CC2)C(=O)N1
-5.58,S=C1N(c2ccccc2)C(=O)C(=CNc2cc(O)ccc2)C(=O)N1
-5.58,Fc1ccc(Cn2nc([N+](=O)[O-])c(C(=O)[O-])c2)cc1
-5.58,O=C(NCC1OCCC1)C=1C(=O)Oc2c(ccc([O-])c2)C=1
-5.58,O=C(N(CC1=NC(=O)c2sccc2N1)C)C1NCCc2[nH]c[nH+]c12
-5.58,S=C1N(CCNC(=O)c2c(F)cccc2O)C(C(C)C)N=N1
-5.58,O=C(Nc1scc(C)n1)c1nc2n(c1)C=CC=C2
-5.58,O=C(NC(C)C1CC1)C=1C(=O)Oc2c(cccc2)C=1
-5.58,O=C(NCc1sccc1)CN1C(=O)C=C(C(C)C)N=C1
-5.58,SCC(C(=O)[O-])(c1ccccc1)c1ccccc1
-5.58,O=[N+]([O-])c1c(C2n3ncnc3N=C(C(=O)[O-])C2)cccc1
-5.58,Fc1c(C2n3ncnc3N=C(C(=O)[O-])C2)cccc1
-5.58,O=C(NC(C)c1n2c(nn1)CCC2)c1sc(C)cc1
-5.58,O=[N+]([O-])c1c(OC)ccc(-c2scc(C(=O)C)n2)c1
-5.58,O=C([O-])C12C(c3c(OC1)cccc3)C[NH+](Cc1c(OC)cccc1)C2
-5.58,S=C(NN=Cc1oc([N+](=O)[O-])cc1)NC1CCCCC1
-5.58,O=[N+]([O-])c1c(OCc2c(C#N)c(N)sc2C(=O)OCC)cccc1
-5.58,O=C(N)C(OC(=O)c1nc(-c2ccc(OC)cc2)sc1)C
-5.58,S=C1N(Cc2cnccc2)C=2NCN(C(CC)C)CC=2C(=O)N1
-5.58,FC(F)(F)c1c(OCC)ccc(CCC(=O)[O-])c1
-5.58,FC(F)(F)C(=O)CC=[N+](C)c1c(C(=O)[O-])cccc1
-5.58,Brc1ccc(C2[NH2+]C(C(=O)[O-])Cc3[nH]cnc23)cc1
-5.58,S=C(NC(=NN=Cc1ccccc1)N)Nc1ccccc1
-5.58,O=C(N)CN1C(=O)c2c(-c3cc4c(cc3)cccc4)csc2N=C1
-5.58,Ic1c(C(F)F)nn(C(CC(=O)[O-])C)c1
-5.58,S(CC(=O)OC)c1n(C)c(-c2ccncc2)nn1
-5.58,Brc1cc2C(=O)C=C(C)N(Cc3nnn[n-]3)c2cc1
-5.58,O=C(NC(C)c1n2c(nn1)CCCCC2)c1oc(C)cc1
-5.58,Brc1cc2c(C=O)cn(C(C(=O)[O-])C)c2cc1
-5.58,S=C1N(c2cc(OC)ccc2)C(=O)C(=Cc2cscc2)C(=O)N1
-5.58,O=[N+]([O-])c1c(N=Nc2c([O-])n(-c3ccccc3)nc2C)cccc1
-5.58,S(=O)(=O)(CC)C1C(C(=O)[O-])(C[NH3+])C1c1ccc(F)cc1
-5.58,Clc1c(C(=O)[O-])cc(N2C(=S)N=NC2C(C)C)cc1
-5.58,O=C1N(CCN2C(=O)C=CC(O)=N2)C=Nc2sccc12
-5.58,O=C(Nc1nn2C(=O)C(C)=C(C)Nc2n1)C(C)(C)C
-5.58,S=C1N(N=Cc2cc([N+](=O)[O-])ccc2)C(c2n[nH]c(C)c2)=NN1
-5.58,Brc1cc2c(C=O)cn(C(C(=O)[O-])C)c2cc1
-5.58,OC(C[NH2+]C(C)c1nnn(-c2ccccc2)c1)CC
-5.58,S=C1N(N=Cc2ccc(N(CC)CC)cc2)C(C(F)F)=NN1
-5.57,Fc1ccc(-n2c(C(=O)[O-])cc(-c3sccc3)n2)cc1
-5.57,S(Cc1ccccc1)c1[nH]cc(C(=O)OCC)n1
-5.57,Brc1ccc(N(C(C(=O)[O-])C)CC)cc1
-5.57,O=C(CC1(O)C(=O)Nc2c1cccc2)c1cc(-n2cccc2)ccc1
-5.57,O=C1C(CC)=C(C)NC(n2c(N)cc(-c3occc3)n2)=N1
-5.57,Clc1cc2c(cc1)CCN(CC(=O)Nc1scnn1)C2
-5.57,O=C(Nc1[nH]c2c(n1)cccc2)Cc1c(C)cccc1
-5.57,O=C([O-])CC1C(c2[nH]nnc2)C[NH+](C2CCOCC2)C1
-5.57,O=C(OCC)N1C(=O)C(CC)(CC)C(=O)[N-]C1=O
-5.57,S(c1n(-c2cc(C)ccc2)nnn1)C1C(=O)NCCCC1
-5.57,S(=O)(=O)(CCCC#N)c1n2c(nn1)CCCCC2
-5.57,Clc1ccc(C(=O)NC=2C(=O)N3C(C)=CSC3=NC=2C)cc1
-5.57,O=C(NCc1c(C)[nH]nc1)C=1C(=O)NC(C)=CC=1C
-5.57,O=C1SC(c2c(O)nc(N(C)c3ccc(O)cc3)s2)C(O)=[NH+]1
-5.57,O=C(Nc1nn2C(=O)C(C)=C(C)Nc2n1)C(C)(C)C
-5.57,S(Cc1ccccc1)C1=NC(=O)C(C(CC)C)C(=O)N1
-5.57,O=C(N1CCC(C(=O)[O-])(n2cncc2)CC1)c1nc(C)sc1
-5.57,S(CCCO)C1=C(C#N)C=C(c2sccc2)C(=O)N1
-5.57,O=C(Nc1c(C)n(CCC)nc1C)N1C(C(=O)N)CCC1
-5.57,O=C([O-])c1n(-c2ccccc2)nc(-c2ccccc2)c1
-5.57,Fc1c(NC(=O)Cn2c3c(nc2)cccc3)cccc1
-5.57,Clc1c(N2C=C(C(=O)OC)C(=O)C(C(=O)OC)=C2)cccn1
-5.57,Clc1c2N=C(SCC(=O)[O-])NC(=O)c2cc(Cl)c1
-5.57,FC(F)(F)c1n(CCC(=O)[O-])c2ncccc2c1
-5.57,O=C(OCC)c1nc(CCn2cnnc2)sc1
-5.57,S(=O)(=O)(Oc1c([N+](=O)[O-])nc(C)cc1)c1ccc(F)cc1
-5.57,S(=O)([O-])(=Nc1cc(F)ccc1)c1sc(F)cc1
-5.57,FC(F)(C(=O)Nc1c(C)ccc(C2=NNC(=O)N2)c1)C(F)F
-5.57,O=C([O-])C1[NH+](Cc2c(N(C)C)cccc2)C2C(C1)CCCC2
-5.57,Clc1cc(C)c(CC(C(=O)[O-])[NH+]2CCOCC2)cc1
-5.57,[PH](=O)([O-])CCn1c2c(c3c1cccc3)cccc2
-5.57,ClC=1C=C(C(=O)NCc2c(-n3c(C)[nH+]cc3)cccc2)C(=O)NC=1
-5.57,O(C)c1cc(C(N)c2[nH]c(-c3cc(C)ccc3)nn2)ccc1
-5.57,S(C)C1=C(C(=O)OCC)C(=O)N=C(c2ccc(C)cc2)N1
-5.57,Fc1c(-c2scc(C(=O)N3CCC(OC)CC3)n2)cccc1
-5.57,Clc1nc(C)nc(OC2=CNC(=NS(=O)(=O)C)C=C2)c1
-5.57,O=C(Nc1nn2C(=O)CC(C)=Nc2n1)c1occc1
-5.57,O=C1N(c2ccccc2)N=C(C)C1=NNc1ccc(O)cc1
-5.57,Clc1c(C2[NH2+]C(C(=O)[O-])Cc3[nH]cnc23)ccc(Cl)c1
-5.57,FC(F)(F)C=1c2c(C3CC3)nn(CC(=O)[O-])c2NC(=O)C=1
-5.57,O=C1N(C)C(=O)NC(=O)C1=CNC1C(O)C(O)C(CO)OC1O
-5.57,Clc1c(S(=O)(=O)NCC2(O)C(C)OCC2)c(F)c(F)cc1
-5.57,FC(F)(F)Oc1ccc(C(OC)C(=O)[O-])cc1
-5.57,Clc1ccc(C2(C(=O)[O-])Cc3c(cccc3)C2)cc1
-5.57,S=C1N(CC)C(C(NC(=O)c2ccc(F)cc2)C)=NN1
-5.57,FC(F)(F)C(=O)NC(CC(=O)[O-])c1sccc1
-5.57,S(=O)(=O)(N=C1C(C#N)=CNN1)c1cn(-c2ccccc2)nc1
-5.57,Fc1ccc(N2CC(CNC(=O)c3nn[nH]c3)CC2)cc1
-5.57,Clc1cc2C(=O)C=CN(CCC(=O)[O-])c2cc1
-5.57,Brc1c(OCc2ccccc2)cc(O)c(C(=O)[O-])c1
-5.57,S(Cc1c(F)cccc1)C1=NC(=O)C(C#N)=C(CC)N1
-5.57,O=C([O-])C(=C(CO)c1ccccc1)c1ccccc1
-5.57,O=C1C(NCC2(c3cc4OCOc4cc3)CCCCC2)CCO1
-5.57,O=C(N(C)C)c1nc(-c2cnc(OC)cc2)ccc1
-5.57,Clc1c(C)ccc(NC(=[NH2+])N=C2NC(=O)C3=C(N2)CCC3)c1
-5.57,O=C(OCC)C=1C(=O)N=C(N2CCC(C)CC2)NC=1
-5.57,Clc1c(OCCSc2n(N)c(C)nn2)c(Cl)ccc1
-5.57,S(CC(=O)N1C(C(C)C)C=CC1)c1sc(N)nn1
-5.57,O=C([O-])C=1NC(N=C2c3c(C(=O)C(=O)C2)cccc3)=NC(=O)C=1
-5.57,S=C1N(Cc2ccc(OC)cc2)C(=O)c2nccnc2N1
-5.57,Clc1ccc(C(OC)C(NC(=O)c2nn[nH]c2)C)cc1
-5.57,Clc1c(OCc2nc(C(=O)OCC)n[n-]2)ccc(Cl)c1
-5.57,Fc1c(C(=O)NOCc2ccccc2)ccc(OC)c1
-5.57,S=C1N(c2c(C)cccc2)C(=O)C(=Cc2oc(C)cc2)C(=O)N1
-5.57,S(CC1=Nc2n(C(=O)C1)ncn2)c1oc2c(n1)cccc2
-5.57,C(Cc1n(Cc2nc(C)c3c(n2)cccc3)nnn1)C
-5.57,S(=O)(=O)(N1CCC(C(=O)[O-])(n2cncc2)CC1)c1sccc1
-5.57,S=C1N(N=Cc2ccc([N+](=O)[O-])cc2)C(c2ccccc2)=NN1
-5.57,S(=O)(=O)(C)C1C(C(=O)[O-])C1c1cc2OCOc2cc1
-5.57,Clc1c(C2N(CC)C(=O)CC2C(=O)[O-])cccc1
-5.57,O=C1N(N(C)C(C)=C1N=Cc1ccccc1)c1ccccc1
-5.57,O=C1N(C)c2c(C1N=NC1=NC(=O)C=C(C)N1)cc(C)cc2
-5.57,S=C1N(C)C(c2sc3n(C)nc(-c4ccccc4)c3c2)=NN1
-5.57,S(=O)(=O)([O-])c1ccc(N=Nc2c(C)cc(N)c(OC)c2)cc1
-5.57,Clc1ccc(C(=O)NCC=2N(C)C(=S)NN=2)cc1
-5.57,Clc1ccc(C2=NC(=O)C(C(=O)OCC)=C(SC)N2)cc1
-5.57,Brc1c(NCC(=O)[O-])c(CC)cc(Br)c1
-5.57,FC(F)(F)C1(C(=O)[O-])CN(C(=O)c2c(C)sc(C)n2)CC1
-5.57,O=C(Nc1cc2[nH]ncc2cc1)CCc1c(C)onc1C
-5.57,FC(F)(F)c1cc(NC(=O)CN2C(=O)SCC2)ccc1
-5.57,ClC=1c2[nH+]c(C[SH0](=O)CC3OCCCC3)cn2C=C(Cl)C=1
-5.57,O=C1C(C#N)C(c2ccccc2)=NC(=NN=Cc2sccc2)N1
-5.57,S=C1N(CC=C)C(=O)C(=CNc2ccc(C(=O)OC)cc2)C(=O)N1
-5.57,Brc1cc(Cn2cc(C(=O)[O-])nc2)ccc1
-5.57,FC(F)(F)C=1N(CC(=O)c2[nH]ccc2)C(=O)C(C(=O)N)=CC=1
-5.57,O=C(N1c2c(NC(C(C)C)C1)cccc2)C=1C(=O)C=C(C)NC=1
-5.57,O=C(N=C1N(Cc2ccccc2)C=CS1)c1onc(C)c1
-5.57,Clc1cc(-n2c(c(C(=O)[O-])nn2)-c2cnccc2)c(OC)cc1
-5.57,Fc1c(C2C(C(=O)[O-])=C(C)NC(=O)C2)ccc(F)c1
-5.57,S(=O)(=O)(NC)c1c(N2CC[NH+](C(C(=O)[O-])C)CC2)cccc1
-5.57,O=C([O-])c1c(C)nc(c(C#N)c1)-c1c(-n2nccc2)cc(C)cc1
-5.57,Clc1ccc(-c2c(C3SCC(C(=O)[O-])[NH2+]3)cn[nH]2)cc1
-5.57,O=C([O-])c1cc(-n2nnnc2)cc(-c2sccc2)c1
-5.57,O=C([O-])c1c(N=Nc2cc(OC)c([O-])c(C=O)c2)cccc1
-5.57,Brc1cc(-c2onc(C(=O)[O-])n2)c(Cl)cc1
-5.57,O=C1N(Cc2ccccc2)NC(C)=C1N=Nc1ccccc1
-5.57,Clc1c(C)ccc(NC(=O)CSc2n(C)cnn2)c1
-5.57,ClC=1C(=O)C(=CNNC(=S)NCCCOC)C=C(Cl)C=1
-5.57,O=[N+]([O-])c1c(NCc2n(C(C)C)cnn2)ccc(C)c1
-5.57,S(CCC)c1ncc(-c2n(CCC3=NNC(=O)N3)cc[nH+]2)cn1
-5.57,S=C1N(c2c(C)cccc2)C(CN2C(=O)c3c(cccc3)C=N2)=NN1
-5.57,S(CC(=O)N1CCCCCC1)C1=Nc2[nH]cnc2C(=O)N1
